Month,Albania->Italy,Algeria->Spain,Algeria->Tunisia,Austria->Germany,Austria->Hungary,Austria->Italy,Austria->Slovak Republic,Austria->Slovenia,Austria->Switzerland,Belarus->Lithuania,Belarus->Poland,Belgium->France,Belgium->Germany,Belgium->Luxembourg,Belgium->Netherlands,Belgium->United Kingdom,Bulgaria->Greece,Bulgaria->North Macedonia,Bulgaria->Republic of Türkiye,Bulgaria->Romania,Bulgaria->Serbia,Croatia->Hungary,Croatia->Italy,Croatia->Liquefied Natural Gas,Croatia->Slovenia,Czech Republic->Austria,Czech Republic->Germany,Czech Republic->Poland,Czech Republic->Slovak Republic,Denmark->Germany,Denmark->Netherlands,Denmark->Poland,Denmark->Sweden,Estonia->Finland,Estonia->Latvia,Finland->Estonia,Finland->Liquefied Natural Gas,France->Belgium,France->Spain,France->Switzerland,Georgia->Republic of Türkiye,Germany->Austria,Germany->Belgium,Germany->Czech Republic,Germany->Denmark,Germany->France,Germany->Luxembourg,Germany->Netherlands,Germany->Poland,Germany->Switzerland,Greece->Albania,Greece->Bulgaria,Greece->Liquefied Natural Gas,Hungary->Austria,Hungary->Croatia,Hungary->Romania,Hungary->Serbia,Hungary->Slovak Republic,Hungary->Ukraine,"Iran, Islamic Republic->Republic of Türkiye",Italy->Albania,Italy->Austria,Italy->Slovenia,Italy->Switzerland,Latvia->Estonia,Latvia->Lithuania,Latvia->Russia,Libya->Italy,Liquefied Natural Gas->Belgium,Liquefied Natural Gas->Croatia,Liquefied Natural Gas->Finland,Liquefied Natural Gas->France,Liquefied Natural Gas->Greece,Liquefied Natural Gas->Italy,Liquefied Natural Gas->Lithuania,Liquefied Natural Gas->Netherlands,Liquefied Natural Gas->Poland,Liquefied Natural Gas->Portugal,Liquefied Natural Gas->Republic of Türkiye,Liquefied Natural Gas->Spain,Liquefied Natural Gas->United Kingdom,Lithuania->Latvia,Lithuania->Poland,Lithuania->Russia,Morocco->Spain,Netherlands->Belgium,Netherlands->Germany,Netherlands->Norway,Netherlands->United Kingdom,North Macedonia->Bulgaria,Norway->Belgium,Norway->Denmark,Norway->France,Norway->Germany,Norway->Liquefied Natural Gas,Norway->Netherlands,Norway->United Kingdom,Not Elsewhere Specified->Ukraine,Poland->Germany,Poland->Lithuania,Poland->Slovak Republic,Poland->Ukraine,Portugal->Spain,Republic of Türkiye->Bulgaria,Republic of Türkiye->Greece,Republic of Türkiye->Liquefied Natural Gas,Republic of Türkiye->North Macedonia,Romania->Bulgaria,Romania->Hungary,Romania->Moldova Republic,Romania->Ukraine,Russia->Estonia,Russia->Finland,Russia->Germany,Russia->Latvia,Russia->Republic of Türkiye,Russia->Ukraine,Serbia->Bulgaria,Serbia->Hungary,Slovak Republic->Austria,Slovak Republic->Czech Republic,Slovak Republic->Hungary,Slovak Republic->Poland,Slovak Republic->Ukraine,Slovenia->Croatia,Slovenia->Italy,Spain->France,Spain->Morocco,Spain->Portugal,Switzerland->France,Switzerland->Germany,Switzerland->Italy,Tunisia->Italy,Ukraine->Hungary,"Ukraine->Moldova, Republic",Ukraine->Poland,Ukraine->Romania,Ukraine->Slovak Republic,United Kingdom->Belgium,United Kingdom->Ireland,United Kingdom->Isle Of Man,United Kingdom->Liquefied Natural Gas,United Kingdom->Netherlands,United Kingdom->Norway
2012-12-01,0.0,394.0,2420.0,631.0,429.0,2690.0,0.0,207.0,9.0,609.0,3309.0,1263.0,38.0,96.0,429.75,397.0,337.0,17.0,1276.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2635.0,78.0,0.0,0.0,122.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,481.25,82.0,350.0,204.0,506.0,2489.0,143.0,734.0,40.0,1131.0,120.0,644.0,0.0,0.0,33.5,0.0,52.0,32.0,276.0,0.0,0.0,786.0,0.0,0.0,10.0,16.0,103.0,0.0,157.0,551.0,98.0,0.0,0.0,657.0,67.0,609.0,0.0,26.0,0.0,128.0,1830.5,1506.0,1214.0,0.0,0.0,240.0,944.0,2577.5,4337.0,13.0,1083.0,0.0,1336.0,61.0,1527.0,2471.0,444.0,1496.0,2930.0,2500.0,2523.0,0.0,0.0,24.0,24.0,0.0,66.0,2427.5,0.0,1893.0,0.0,0.0,0.0,13.0,433.0,1436.0,0.0,1456.0,8828.0,138.0,0.0,3924.0,924.0,0.0,0.0,0.0,116.0,0.0,194.5,0.0,478.0,0.0,405.0,402.0,2256.0,649.0,319.0,408.0,2142.0,5069.0,0.0,396.0,0.0,0.0,168.0,0.0
2013-01-01,0.0,449.0,2454.0,201.0,390.0,2570.0,0.0,201.0,9.0,626.0,3309.0,1323.0,63.0,97.0,392.125,420.0,267.0,31.0,1292.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1520.0,78.0,183.0,0.0,128.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,482.375,56.0,302.0,444.0,306.0,2250.0,125.0,824.0,57.0,1240.0,113.0,537.0,0.0,0.0,22.0,0.0,29.0,33.0,274.0,0.0,0.0,842.0,0.0,0.0,17.0,13.0,94.0,0.0,146.0,519.0,98.0,0.0,0.0,644.0,44.0,557.0,0.0,32.0,0.0,121.0,1636.0,1490.0,651.0,0.0,0.0,241.0,981.0,3337.0,5154.0,19.0,1127.0,0.0,1245.0,58.0,1517.0,2248.0,391.0,1302.0,2936.0,2406.0,2551.0,0.0,0.0,46.0,0.0,0.0,46.0,2461.0,0.0,1847.0,0.0,0.0,0.0,16.0,445.0,1521.0,0.0,1456.0,6996.0,137.0,0.0,3419.0,28.0,0.0,0.0,0.0,109.0,0.0,189.75,0.0,490.0,0.0,348.0,235.0,2300.0,660.0,178.0,414.0,2099.0,3448.0,32.0,385.0,0.0,0.0,163.0,0.0
2013-02-01,0.0,487.0,1973.0,509.0,354.0,2295.0,0.0,185.0,9.0,485.0,3002.0,1164.0,51.0,85.0,338.375,510.0,228.0,33.0,1153.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1632.0,71.0,12.0,0.0,125.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,417.125,0.0,223.0,146.0,354.0,2360.0,97.0,954.0,62.0,1171.0,113.0,480.0,0.0,0.0,56.0,0.0,25.0,42.0,185.0,0.0,0.0,795.0,0.0,0.0,15.0,13.0,67.0,0.0,43.0,406.0,105.0,0.0,0.0,479.0,112.0,549.0,0.0,13.0,0.0,119.0,1661.5,1418.0,432.0,0.0,0.0,180.0,845.0,3144.5,4934.0,8.0,1079.0,0.0,1196.0,51.0,1299.0,1674.0,0.0,989.0,2593.0,2166.0,2357.0,0.0,0.0,50.0,0.0,0.0,45.0,2157.0,0.0,1635.0,0.0,0.0,0.0,15.0,347.0,1471.0,0.0,1114.0,6303.0,92.5,0.0,3075.0,75.0,0.0,0.0,0.0,98.0,0.0,158.25,0.0,396.0,0.0,314.5,127.0,1795.0,525.0,155.0,382.0,1807.0,3277.0,0.0,358.0,0.0,0.0,150.0,0.0
2013-03-01,0.0,570.0,1787.0,1086.0,220.0,2572.0,0.0,188.0,8.0,557.0,3354.0,1260.0,0.0,93.5,175.25,1639.0,203.0,12.0,1201.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2508.0,82.0,59.0,0.0,105.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,257.75,0.0,243.0,13.0,1115.0,2986.0,136.0,1338.0,60.0,1948.0,115.0,508.0,0.0,0.0,27.5,0.0,26.0,15.0,129.0,0.0,0.0,861.0,0.0,5.0,7.0,13.0,90.0,3.0,126.0,439.0,87.0,0.0,0.0,536.0,55.0,504.0,0.0,101.0,0.0,156.0,1765.5,1140.0,392.0,0.0,0.0,217.0,979.0,3615.5,4823.0,75.0,1101.0,0.0,1216.0,55.0,1371.0,1786.0,0.0,1533.0,2875.0,2257.0,2537.0,0.0,0.0,26.0,15.0,0.0,34.0,2021.0,0.0,1661.0,0.0,0.0,0.0,15.0,410.0,2064.0,0.0,996.0,6764.0,64.5,0.0,3436.0,355.0,0.0,0.0,0.0,96.0,0.0,1.5,0.0,209.0,0.0,326.5,182.0,1643.0,446.0,162.0,429.0,1814.0,3783.0,0.0,432.0,0.0,0.0,154.0,0.0
2013-04-01,0.0,588.0,761.0,491.0,233.0,2609.0,0.0,145.0,5.0,388.0,3098.0,1187.0,169.0,64.0,438.75,149.0,157.0,6.0,909.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2419.0,78.0,143.0,14.0,128.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,472.25,4.0,363.0,59.0,233.0,3089.0,40.0,1305.0,33.0,1627.0,38.0,399.0,0.0,0.0,0.0,0.0,14.0,12.0,83.0,0.0,18.0,668.0,0.0,3.0,5.0,7.0,16.0,0.0,16.0,633.0,108.0,0.0,0.0,730.0,0.0,464.0,0.0,45.0,0.0,101.0,1493.0,870.0,1151.0,0.0,0.0,161.0,917.0,2560.0,3698.0,51.0,778.0,0.0,1045.0,53.0,1074.0,1862.0,15.0,1586.0,2392.0,1353.0,2416.0,0.0,0.0,108.0,0.0,0.0,59.0,1384.5,0.0,1279.0,0.0,0.0,0.0,53.0,319.0,2002.0,156.0,1017.0,5915.0,41.5,0.0,3563.0,65.0,0.0,0.0,0.0,84.0,2.0,199.5,0.0,520.0,0.0,256.0,183.0,622.0,452.0,168.0,317.0,1375.0,3527.0,227.0,396.0,0.0,0.0,119.0,0.0
2013-05-01,0.0,532.0,762.0,243.0,271.0,2574.0,2.0,127.0,4.0,285.0,3241.0,1110.0,450.0,53.0,381.75,2.0,145.0,3.0,775.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,2314.0,12.0,95.0,0.0,123.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,313.25,74.0,303.0,263.0,0.0,2702.0,82.0,981.0,29.0,1780.0,61.0,730.0,0.0,0.0,49.5,0.0,7.0,11.0,114.0,0.0,0.0,743.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,496.0,91.0,0.0,0.0,899.0,99.0,417.0,0.0,69.0,0.0,239.0,1753.0,999.0,1438.0,0.0,0.0,114.0,746.0,2074.5,3447.0,17.0,637.0,0.0,1168.0,0.0,1368.0,2207.0,471.0,1613.0,1159.0,679.0,2556.0,0.0,0.0,136.0,0.0,0.0,38.0,1015.5,0.0,1146.0,0.0,0.0,0.0,43.0,216.0,1991.0,407.0,985.0,6017.0,57.0,0.0,3299.0,249.0,0.0,0.0,0.0,82.0,1.0,100.5,0.0,259.0,0.0,427.5,634.0,610.0,511.0,169.0,285.0,1267.0,3742.0,473.0,384.0,0.0,0.0,204.0,0.0
2013-06-01,0.0,483.0,743.0,254.0,327.0,2308.0,41.0,123.0,3.0,320.0,3035.0,1141.0,484.0,34.5,430.25,0.0,221.0,2.0,867.0,0.0,0.0,0.0,28.0,0.0,0.0,4.0,2308.0,11.0,0.0,0.0,58.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,368.75,30.0,299.0,331.0,0.0,2306.0,48.0,549.0,20.0,1070.0,53.0,735.0,0.0,0.0,0.0,0.0,8.0,8.0,103.0,0.0,135.0,747.0,0.0,0.0,13.0,1.0,8.0,0.0,0.0,553.0,120.0,0.0,0.0,781.0,0.0,489.0,0.0,76.0,0.0,218.0,1375.0,876.0,1403.0,7.0,0.0,150.0,719.0,1494.5,2630.0,10.0,603.0,0.0,1155.0,6.0,1324.0,2058.0,291.0,1290.0,1277.0,643.0,2375.0,0.0,0.0,132.0,0.0,0.0,67.0,882.0,0.0,1312.0,0.0,0.0,0.0,32.0,172.0,1658.0,425.0,896.0,7332.0,51.5,0.0,3153.0,795.0,0.0,0.0,0.0,80.0,0.0,105.5,0.0,279.0,0.0,440.0,659.0,526.0,464.0,163.0,342.0,1427.0,4747.0,615.0,353.0,0.0,0.0,439.0,0.0
2013-07-01,0.0,513.0,948.0,298.0,260.0,2361.0,79.0,123.0,2.0,281.0,3280.0,1197.0,551.0,33.0,485.5,0.0,247.0,2.0,1118.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,2453.0,12.0,0.0,0.0,60.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,498.5,115.0,436.0,545.0,0.0,2158.0,53.0,871.0,19.0,1236.0,54.0,821.0,0.0,0.0,43.0,0.0,6.0,0.0,113.0,0.0,155.0,462.0,0.0,6.0,3.0,3.0,11.0,0.0,0.0,496.0,96.0,0.0,0.0,570.0,86.0,543.0,0.0,129.0,0.0,167.0,1280.0,933.0,727.0,6.0,0.0,133.0,766.0,1649.0,3112.0,104.0,429.0,0.0,1236.0,3.0,1331.0,2566.0,502.0,1545.0,1045.0,1824.0,2619.0,0.0,0.0,119.0,0.0,0.0,61.0,823.0,0.0,1589.0,0.0,0.0,0.0,28.0,172.0,1642.0,375.0,1148.0,7920.0,56.5,0.0,3378.0,1191.0,0.0,0.0,0.0,81.0,1.0,183.0,0.0,469.0,0.0,484.0,863.0,663.0,439.0,199.0,334.0,1668.0,5123.0,592.0,340.0,0.0,0.0,297.0,0.0
2013-08-01,0.0,324.0,698.0,254.0,268.0,2189.0,133.0,105.0,2.0,281.0,2677.0,1170.0,340.0,34.5,317.0,19.0,224.0,3.0,932.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,2276.0,10.0,0.0,0.0,118.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,474.0,63.0,295.0,671.0,3.0,2120.0,86.0,826.0,19.0,1126.0,124.0,738.0,0.0,0.0,22.0,2.0,7.0,0.0,102.0,0.0,131.0,704.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,592.0,360.0,0.0,0.0,644.0,44.0,358.0,0.0,122.0,0.0,166.0,1167.5,887.0,587.0,0.0,0.0,123.0,648.0,1626.0,3013.0,53.0,375.0,0.0,972.0,0.0,850.0,1956.0,530.0,1193.0,818.0,2571.0,2131.0,0.0,0.0,109.0,0.0,0.0,59.0,639.0,0.0,1339.0,0.0,0.0,0.0,20.0,213.0,2126.0,502.0,1020.0,7424.0,51.0,0.0,3304.0,1009.0,0.0,0.0,0.0,63.0,0.0,113.0,0.0,284.0,0.0,442.5,712.0,454.0,354.0,296.0,302.0,1410.0,4956.0,178.0,345.0,0.0,0.0,204.0,0.0
2013-09-01,0.0,482.0,565.0,196.0,298.0,2314.0,132.0,98.0,4.0,304.0,2761.0,1249.0,298.0,51.0,362.125,0.0,202.0,2.0,1138.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,2228.0,9.0,0.0,0.0,101.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,454.375,84.0,414.0,659.0,0.0,1887.0,134.0,383.0,19.0,1416.0,113.0,1022.0,0.0,0.0,22.0,0.0,9.0,0.0,138.0,0.0,238.0,675.0,0.0,5.0,4.0,3.0,0.0,0.0,0.0,517.0,117.0,0.0,0.0,661.0,44.0,344.0,0.0,39.0,0.0,155.0,1127.5,1073.0,439.0,0.0,0.0,144.0,566.0,1563.5,3295.0,118.0,340.0,0.0,1184.0,28.0,1164.0,1744.0,513.0,1186.0,1040.0,3976.0,2190.0,0.0,0.0,99.0,0.0,0.0,67.0,748.0,0.0,1514.0,0.0,0.0,0.0,23.0,248.0,1667.0,487.0,980.0,8271.0,69.0,0.0,3371.0,1157.0,0.0,0.0,0.0,50.0,1.0,146.75,0.0,357.0,0.0,576.5,975.0,343.0,583.0,406.0,257.0,1594.0,5349.0,226.0,331.0,0.0,0.0,194.0,0.0
2013-10-01,0.0,609.0,1329.0,2.0,381.0,2264.0,97.0,161.0,6.0,373.0,2955.0,1413.0,110.0,61.0,444.125,5.0,176.0,4.0,922.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,2032.0,75.0,0.0,0.0,64.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,475.375,37.0,517.0,546.0,25.0,2147.0,74.0,689.0,52.0,1189.0,138.0,739.0,0.0,0.0,0.0,0.0,12.0,0.0,204.0,0.0,222.0,667.0,0.0,7.0,2.0,8.0,5.0,0.0,3.0,284.0,107.0,0.0,0.0,454.0,0.0,557.0,0.0,53.0,0.0,92.0,1443.5,915.0,665.0,0.0,0.0,181.0,778.0,1885.0,3705.0,28.0,471.0,0.0,1256.0,35.0,1146.0,3061.0,532.0,1296.0,1672.0,3340.0,2396.0,0.0,0.0,14.0,0.0,0.0,72.0,1484.5,0.0,1254.0,0.0,0.0,0.0,36.0,292.0,1955.0,204.0,1042.0,7474.0,102.0,0.0,3460.0,830.0,0.0,0.0,0.0,98.0,0.0,191.75,0.0,483.0,0.0,429.5,609.0,1163.0,632.0,325.0,222.0,1314.0,4853.0,173.0,349.0,0.0,0.0,156.0,0.0
2013-11-01,0.0,607.0,1330.0,13.0,407.0,2593.0,2.0,191.0,8.0,420.0,3129.0,1468.0,12.0,83.0,393.75,269.0,184.0,21.0,1202.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,2363.0,77.0,50.0,0.0,56.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,563.25,45.0,371.0,74.0,336.0,2774.0,78.0,852.0,62.0,1271.0,136.0,711.0,0.0,0.0,21.5,0.0,32.0,0.0,231.0,0.0,134.0,784.0,0.0,5.0,3.0,12.0,46.0,0.0,42.0,233.0,100.0,0.0,0.0,480.0,43.0,397.0,0.0,46.0,0.0,96.0,1272.0,964.0,1029.0,0.0,0.0,232.0,880.0,2613.5,3608.0,28.0,1078.0,0.0,1159.0,35.0,1448.0,2443.0,514.0,980.0,2352.0,2045.0,2522.0,0.0,0.0,99.0,0.0,0.0,72.0,1631.0,0.0,1633.0,0.0,0.0,0.0,5.0,309.0,2827.0,0.0,1258.0,7423.0,115.5,0.0,3708.0,465.0,0.0,0.0,0.0,112.0,0.0,192.5,0.0,490.0,0.0,419.0,468.0,1143.0,612.0,257.0,269.0,1708.0,4348.0,0.0,379.0,0.0,0.0,130.0,0.0
2013-12-01,0.0,607.0,1397.0,10.0,387.0,3245.0,0.0,195.0,9.0,466.0,3256.0,1621.0,0.0,85.0,629.0,256.0,319.0,36.0,1292.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,2970.0,78.0,0.0,12.0,58.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,593.0,307.0,479.0,211.0,500.0,2763.0,45.0,1019.0,55.0,1317.0,142.0,1454.0,0.0,0.0,43.5,0.0,39.0,0.0,265.0,0.0,94.0,782.0,0.0,8.0,4.0,16.0,62.0,3.0,49.0,539.0,111.0,0.0,0.0,566.0,87.0,487.0,0.0,45.0,0.0,101.0,2007.0,1186.0,364.0,0.0,0.0,238.0,878.0,3041.5,4071.0,38.0,1119.0,0.0,1268.0,44.0,1605.0,2217.0,531.0,1331.0,2774.0,2138.0,2665.0,0.0,0.0,32.0,0.0,0.0,58.0,1997.5,0.0,1944.0,0.0,0.0,0.0,0.0,341.0,2600.0,0.0,1462.0,8903.0,132.5,0.0,4126.0,875.0,0.0,0.0,0.0,103.0,0.0,168.0,0.0,442.0,0.0,778.5,1399.0,1198.0,645.0,258.0,293.0,2073.0,5399.0,0.0,349.0,0.0,0.0,110.0,0.0
2014-01-01,0.0,621.0,1324.0,137.0,309.0,3077.0,0.0,166.0,8.0,561.0,3222.0,1450.0,0.0,89.5,510.875,191.0,214.0,29.0,1205.0,1.0,0.0,0.0,39.0,0.0,0.0,0.0,2476.0,77.0,47.0,55.0,42.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,511.625,20.0,584.0,368.0,269.0,2887.0,2.0,769.0,47.0,1276.0,135.0,1032.0,0.0,0.0,27.5,0.0,15.0,0.0,205.0,0.0,0.0,628.0,0.0,8.0,8.0,14.0,91.0,0.0,125.0,431.0,102.0,0.0,0.0,646.0,55.0,352.0,0.0,31.0,0.0,92.0,2002.0,1213.0,323.0,0.0,0.0,219.0,899.0,2770.0,3701.0,35.0,1259.0,0.0,1258.0,57.0,1476.0,2185.0,433.0,1258.0,2711.0,2428.0,2621.0,0.0,0.0,0.0,0.0,0.0,69.0,1857.5,0.0,1681.0,0.0,0.0,0.0,0.0,450.0,3101.0,0.0,1414.0,7320.0,102.5,0.0,3769.0,207.0,0.0,0.0,0.0,83.0,0.0,185.25,0.0,470.0,0.0,581.5,699.0,915.0,547.0,113.0,300.0,1858.0,4266.0,2.0,368.0,0.0,0.0,135.0,0.0
2014-02-01,0.0,576.0,935.0,11.0,240.0,2690.0,0.0,140.0,7.0,501.0,2888.0,1085.0,13.0,74.0,495.5,35.0,225.0,15.0,1142.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,1972.0,70.0,466.0,39.0,35.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,598.5,7.0,456.0,604.0,181.0,2896.0,6.0,531.0,46.0,1083.0,116.0,613.0,0.0,0.0,21.5,0.0,12.0,2.0,118.0,0.0,0.0,735.0,0.0,2.0,8.0,14.0,62.0,0.0,91.0,455.0,92.0,0.0,0.0,395.0,43.0,380.0,0.0,13.0,0.0,80.0,1688.0,1116.0,349.0,0.0,0.0,236.0,892.0,2020.5,2951.0,43.0,1038.0,0.0,1151.0,54.0,1262.0,2150.0,481.0,1202.0,2933.0,1621.0,2437.0,0.0,0.0,0.0,0.0,0.0,62.0,1586.0,0.0,1578.0,0.0,0.0,0.0,0.0,298.0,2805.0,0.0,1155.0,5373.0,59.0,0.0,2967.0,0.0,0.0,0.0,0.0,63.0,0.0,208.0,0.0,516.0,0.0,376.0,320.0,749.0,404.0,72.0,257.0,1711.0,2678.0,9.0,325.0,0.0,0.0,145.0,0.0
2014-03-01,0.0,613.0,783.0,148.0,257.0,2745.0,34.0,126.0,6.0,461.0,3243.0,1312.0,8.0,70.0,430.125,66.0,164.0,12.0,1233.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,1546.0,27.0,985.0,83.0,35.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,568.375,53.0,399.0,951.0,74.0,3123.0,0.0,590.0,60.0,991.0,108.0,606.0,0.0,0.0,21.5,0.0,7.0,2.0,99.0,0.0,0.0,894.0,0.0,4.0,7.0,10.0,58.0,0.0,61.0,527.0,100.0,0.0,0.0,580.0,43.0,265.0,0.0,25.0,0.0,75.0,1655.5,813.0,509.0,0.0,0.0,212.0,913.0,2103.5,2977.0,50.0,1100.0,0.0,1318.0,51.0,1459.0,2814.0,534.0,1478.0,2767.0,1938.0,2696.0,0.0,0.0,0.0,0.0,0.0,58.0,1458.5,0.0,1678.0,0.0,0.0,0.0,0.0,289.0,2775.0,0.0,1387.0,5597.0,49.5,0.0,3545.0,0.0,0.0,0.0,0.0,59.0,0.0,214.75,0.0,564.0,0.0,387.5,384.0,557.0,379.0,82.0,300.0,1739.0,2926.0,35.0,365.0,0.0,0.0,179.0,0.0
2014-04-01,0.0,542.0,998.0,220.0,307.0,2614.0,193.0,122.0,4.0,334.0,3159.0,1490.0,254.0,52.0,479.375,0.0,160.0,7.0,1137.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1228.0,0.0,843.0,135.0,45.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,497.125,43.0,535.0,1175.0,0.0,2956.0,0.0,543.0,54.0,1785.0,60.0,603.0,0.0,0.0,0.0,0.0,7.0,0.0,151.0,0.0,0.0,726.0,0.0,4.0,5.0,7.0,41.0,0.0,78.0,397.0,94.0,0.0,0.0,466.0,0.0,360.0,0.0,45.0,0.0,76.0,1791.5,623.0,1159.0,0.0,0.0,149.0,709.0,1841.5,2985.0,16.0,771.0,0.0,1234.0,54.0,1359.0,2726.0,511.0,1143.0,1567.0,2552.0,2522.0,0.0,0.0,63.0,0.0,0.0,37.0,1156.5,0.0,1556.0,0.0,0.0,0.0,0.0,239.0,2943.0,0.0,1155.0,5760.0,75.5,0.0,3543.0,0.0,0.0,0.0,0.0,68.0,0.0,176.25,0.0,451.0,0.0,381.5,453.0,800.0,546.0,79.0,391.0,1577.0,3006.0,493.0,320.0,0.0,0.0,215.0,0.0
2014-05-01,0.0,520.0,1105.0,261.0,356.0,2511.0,259.0,111.0,4.0,295.0,3229.0,1691.0,305.0,46.5,538.5,0.0,88.0,3.0,1257.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1374.0,0.0,657.0,84.0,43.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,563.5,11.0,499.0,1302.0,0.0,3004.0,0.0,665.0,19.0,1957.0,23.0,959.0,0.0,0.0,43.5,0.0,7.0,1.0,159.0,0.0,47.0,660.0,0.0,6.0,5.0,2.0,23.0,0.0,47.0,473.0,103.0,0.0,0.0,427.0,87.0,536.0,0.0,47.0,0.0,85.0,1471.0,731.0,1532.0,0.0,0.0,135.0,755.0,1722.5,3459.0,12.0,493.0,0.0,1310.0,22.0,1247.0,3253.0,55.0,1164.0,1382.0,3475.0,2486.0,0.0,0.0,124.0,0.0,0.0,26.0,1024.0,0.0,1579.0,0.0,0.0,0.0,7.0,224.0,3145.0,91.0,978.0,6206.0,79.5,0.0,3501.0,0.0,0.0,0.0,0.0,64.0,0.0,186.0,0.0,490.0,0.0,553.0,798.0,839.0,595.0,160.0,384.0,1594.0,3310.0,788.0,405.0,0.0,0.0,251.0,0.0
2014-06-01,0.0,544.0,789.0,72.0,332.0,2253.0,183.0,117.0,2.0,277.0,3157.0,1531.0,108.0,34.0,603.625,0.0,110.0,3.0,831.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1780.0,0.0,225.0,17.0,54.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,454.875,96.0,385.0,1201.0,70.0,2432.0,55.0,737.0,20.0,1319.0,66.0,1076.0,0.0,0.0,0.0,0.0,6.0,0.0,127.0,0.0,211.0,810.0,0.0,6.0,5.0,2.0,1.0,0.0,0.0,555.0,108.0,0.0,0.0,318.0,0.0,442.0,0.0,33.0,0.0,102.0,1408.5,680.0,1338.0,0.0,0.0,108.0,767.0,1794.0,2312.0,92.0,643.0,0.0,1150.0,9.0,964.0,2432.0,246.0,1320.0,1406.0,1678.0,2477.0,0.0,0.0,113.0,0.0,0.0,52.0,700.0,0.0,1155.0,0.0,0.0,0.0,18.0,174.0,2357.0,475.0,945.0,6247.0,63.5,0.0,3206.0,269.0,0.0,0.0,0.0,77.0,0.0,145.75,0.0,387.0,0.0,602.0,1065.0,526.0,529.0,153.0,331.0,1175.0,3740.0,491.0,395.0,0.0,0.0,347.0,0.0
2014-07-01,0.0,412.0,681.0,151.0,444.0,2116.0,156.0,126.0,2.0,249.0,3067.0,1501.0,263.0,37.5,587.5,0.0,73.0,3.0,1175.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1297.0,0.0,763.0,10.0,56.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,544.5,161.0,432.0,670.0,0.0,2734.0,30.0,748.0,17.0,1736.0,76.0,1123.0,0.0,0.0,62.0,0.0,5.0,0.0,117.0,0.0,101.0,747.0,0.0,12.0,4.0,2.0,0.0,0.0,2.0,573.0,96.0,0.0,0.0,500.0,124.0,536.0,0.0,35.0,0.0,134.0,1353.5,728.0,1455.0,0.0,0.0,116.0,857.0,1611.0,2913.0,335.0,352.0,0.0,1101.0,0.0,1146.0,3003.0,529.0,1543.0,1260.0,0.0,2370.0,0.0,0.0,116.0,0.0,0.0,70.0,614.0,0.0,1402.0,0.0,0.0,0.0,17.0,159.0,2500.0,235.0,992.0,5337.0,58.5,0.0,2990.0,11.0,0.0,0.0,0.0,85.0,0.0,154.0,0.0,408.0,0.0,592.0,1177.0,404.0,508.0,225.0,354.0,1426.0,2689.0,842.0,357.0,0.0,0.0,152.0,0.0
